"CUI","count","name"
"C1441672",761,"Observed"
"C0542277",760,"Cleans drug injection equipment finding"
"C3812881",759,"Author"
"C0009055",758,"Clostridium botulinum"
"C1947930",757,"Cleaning (activity)"
"C0369760",757,"Organic acid (substance)"
"C0008809",755,"ciprofloxacin"
"C0683579",754,"scenario"
"C0034394",753,"Questionnaires"
"C0162388",753,"Killing"
"C0205081",752,"Moderate (severity modifier)"
"C0033095",751,"Pressure- physical agent"
"C2936544",749,"Multilocus Sequence Typing"
"C0524527",745,"Drug Formulation Process"
"C1325881",743,"biofilm formation"
"C0243125",739,"degradation aspects"
"C0014499",737,"Epidemic"
"C0008120",736,"Chinese Language"
"C0427978",735,"Minimum Inhibitory Concentration measurement"
"C1883073",735,"Electromagnetic Spectrum"
"C0037092",734,"Silage"
"C0206416",734,"DNA Primers"
"C0015576",733,"Family"
"C0006030",732,"boron"
"C0028002",731,"Nicaragua"
"C1514863",730,"Reproducibility"
"C0871052",730,"Pearson Correlation Coefficient"
"C0442519",728,"Home environment"
"C0521108",726,"Recovering from"
"C0522510",725,"With intensity"
"C0004755",724,"Hordeum"
"C1880177",722,"Contribution"
"C0427965",721,"Antimicrobial susceptibility"
"C0012984",720,"Canis familiaris"
"C1710236",719,"Substrate Device"
"C0036499",718,"Seawater"
"C0332147",716,"Suspected diagnosis"
"C0085593",716,"Chills"
"C0136960",716,"phthalates"
"C0241301",715,"Summer"
"C3539595",715,"Clinical Opiate Withdrawal Scale Questionnaire"
"C0030106",714,"Ozone"
"C0205132",714,"Linear"
"C0020291",713,"Hydrolysis"
"C0030685",712,"Patient Discharge"
"C0457802",712,"Strawberries"
"C0023401",712,"leucine"
"C2698977",711,"Capability"
"C0162969",711,"chitosan"
"C0679058",708,"encoding mental process"
"C0086369",707,"Grains"
"C0205231",707,"Extensive"
"C0004896",706,"Beans (food)"
"C1514578",703,"Province"
"C0178784",702,"Organ"
"C0001963",702,"methanol"
"C0242356",701,"Databases"
"C0592503",700,"Proprietary Name"
"C0006675",696,"calcium"
"C0546816",694,"Persistence"
"C0080105",694,"Research Subject"
"C0205198",694,"Compound"
"C1706907",692,"Background"
"C1272745",691,"Improving (qualifier value)"
"C0441471",691,"Event"
"C0015127",691,"Etiology aspects"
"C1707283",691,"Carcinogenic Metal"
"C0182400",690,"Probes"
"C0004612",689,"Bacteria, Aerobic"
"C1512888",689,"International"
"C0679199",689,"Strategy"
"C0032521",687,"Polymers"
"C0449255",686,"Context"
"C0008848",685,"Cities"
"C1880165",685,"Concentrate Dosage Form"
"C0443286",684,"Reaction"
"C0000934",684,"Acclimatization"
"C0028137",684,"Nitrites"
"C0333562",684,"Deposition"
"C3714304",683,"Minced food"
"C0205199",683,"Composite"
"C0311400",683,"Metabolic"
"C0205102",681,"Internal"
"C2348236",680,"Specimen at Room Temperature"
"C0407295",678,"Fixation of fracture using plate"
"C0600644",677,"Collections (publication)"
"C0004268",677,"Attention"
"C0439165",676,"Percent (qualifier value)"
"C0020980",675,"Immunoassay method"
"C0442797",674,"Decreasing"
"C0205266",674,"Intact"
"C0006826",673,"Malignant Neoplasms"
"C1548784",673,"Excellent - Specimen Quality"
"C0599748",672,"Tandem Mass Spectrometry"
"C0003063",672,"Animals, Domestic"
"C0445254",671,"Sensory (qualifier value)"
"C0445727",669,"Olsenella uli"
"C1519355",669,"Slice"
"C1546466",668,"Problems - What subject filter"
"C0004618",668,"Bacterial Count Measurement"
"C0332255",668,"Fragment of (qualifier value)"
"C0886296",668,"Nursing interventions"
"C0521091",666,"Confirmation of"
"C1325391",665,"selectin activity"
"C0242949",664,"Spinach - dietary"
"C0033085",660,"Biologic Preservation"
"C0456387",657,"Class"
"C0006619",655,"Cabbage - dietary"
"C1512571",655,"Hypothesis"
"C2350439",655,"Volatile Organic Compounds"
"C0020281",654,"hydrogen peroxide"
"C0085294",654,"Hepatitis E virus"
"C0349374",653,"Cow's milk"
"C1883207",652,"Subspecies"
"C1522449",650,"Therapeutic radiology procedure"
"C0019588",649,"histamine"
"C0030971",648,"Perception"
"C0017160",648,"Gastroenteritis"
"C0969625",645,"Methodology aspects"
"C1705501",645,"Chemical Formula"
"C3898900",643,"Healthy"
"C0022277",642,"Italy"
"C0994894",642,"Patch Dosage Form"
"C0043528",642,"Zoonoses"
"C0205412",641,"Inadequate (qualifier)"
"C0445750",641,"Salmonella enterica"
"C0032821",640,"potassium"
"C0001674",639,"Adsorption (natural process)"
"C0004587",639,"Bacillus <bacterium>"
"C0678568",639,"Cool - action"
"C0439611",638,"Preliminary"
"C0037017",637,"Shrimp"
"C0038425",636,"streptomycin"
"C0035173",636,"Research Personnel"
"C0185023",636,"Fixation - action"
"C0237400",634,"Actual"
"C1521738",631,"Field"
"C0014672",631,"Equipment"
"C2986495",629,"Synergistic"
"C0032594",628,"Polysaccharides"
"C0205245",627,"Functional"
"C0206415",627,"Oligonucleotide Primers"
"C0016453",625,"Food Additives"
"C0020202",624,"Crossbreeding"
"C0376691",623,"Programs - Publication Format"
"C0178566",621,"concept"
"C0020309",620,"Hydrostatic Pressure"
"C0206618",620,"Immunomagnetic Separation"
"C0034595",619,"Radioisotopes"
"C4289767",618,"Colonization"
"C0042221",617,"Vacuum (physical force)"
"C1883308",617,"Thermal Fill"
"C1179412",615,"Cell cluster"
"C0079240",614,"Dilution technique"
"C0021289",614,"Infant, Newborn"
"C0449238",614,"Duration (temporal concept)"
"C0004036",614,"Aspergillus flavus"
"C1519228",614,"Selective Estrogen Receptor Down Regulator"
"C0947322",612,"Manufacturer Name"
"C0443289",611,"Revealed"
"C0012682",610,"Disinfectants"
"C0018104",610,"Government"
"C0030499",609,"Parasitic Diseases"
"C0012173",608,"Dietary Fiber"
"C0019994",608,"Hospitals"
"C0599437",608,"Authority"
"C0234621",607,"Visual"
"C0042629",605,"Vibrio cholerae"
"C0016710",605,"Fresh Water"
"C0014806",605,"erythromycin"
"C0542341",603,"Function (attribute)"
"C0599013",603,"Aptamer"
"C1704640",602,"Matrix Array"
"C0751980",601,"Comet Assay"
"C0033414",601,"Promotion (action)"
"C1704711",600,"Distribution"
"C2348205",600,"Similarity"
"C1709269",600,"North"
"C0019944",599,"Equus caballus"
"C0470187",599,"Availability of"
"C0004340",599,"Australia"
"C0007009",599,"Carbon"
"C0007090",599,"Carcinogens"
"C0028707",596,"Science of nutrition"
"C0018026",595,"gold"
"C0870071",595,"Modeling"
"C2587213",595,"Control function"
"C0003308",594,"Antifungal Agents"
"C1550176",594,"Batch (Response Modality)"
"C0282416",594,"Overall Publication Type"
"C0015967",594,"Fever"
"C1720529",593,"Constant - dosing instruction fragment"
"C0934502",592,"anatomical layer"
"C4277576",591,"Polychlorinated Dibenzodioxins"
"C1517945",590,"Loss"
"C0031437",590,"Phenotype"
"C0042768",589,"Virus Cultivation"
"C1894384",589,"Cronobacter"
"C0279516",589,"Anti-Bacterial Agents"
"C0599161",588,"Reverse Transcriptase Polymerase Chain Reaction"
"C0221198",587,"Lesion"
"C1521801",586,"Having administered"
"C1000792",586,"Microbiota (plant)"
"C0085494",585,"Enterococcus"
"C0301869",584,"Immunostimulating conjugate (antigen)"
"C0043227",583,"Work"
"C0002367",582,"aluminum"
"C0055819",582,"citric acid"
"C3826426",580,"Dynamics"
"C0376247",580,"Japanese language"
"C0002253",579,"alpha-Chlorohydrin"
"C0007589",579,"Cell Differentiation process"
"C0567416",579,"Molecule"
"C0006057",578,"Botulism"
"C3641081",578,"Anaerobic"
"C0337049",577,"Lake (environment)"
"C0206055",577,"Spectroscopy, Fourier Transform Infrared"
"C0002092",577,"Allergens"
"C0025952",576,"Science of Microbiology"
"C0205307",576,"Normal"
"C0179376",575,"Bottle, device"
"C0079411",573,"Generations"
"C0012197",573,"Diethylhexyl Phthalate"
"C0058372",572,"diphenyl (fungicide)"
"C0205554",572,"Automated (qualifier value)"
"C0032961",572,"Pregnancy"
"C0038408",571,"Lactococcus lactis"
"C0007328",571,"Case-Control Studies"
"C0728938",571,"Partial"
"C0242640",569,"Multi-Drug Resistance"
"C0168634",569,"BaseLine dental cement"
"C0017480",568,"Germany"
"C0439852",567,"Indirect"
"C0439148",567,"Unit"
"C0449582",567,"With texture"
"C0302148",566,"Blood Clot"
"C0028013",566,"nickel"
"C0183086",566,"sanitizers"
"C0029064",565,"Operating Room"
"C1551358",565,"incident"
"C1095830",565,"Apple"
"C3854019",564,"gentamicin"
"C0005528",563,"Biological Transport"
"C1511572",562,"event cycle"
"C0038760",562,"Sulfonamides"
"C0008569",562,"Thin Layer Chromatography"
"C0023411",562,"Leuconostoc"
"C0205103",561,"Intermediate"
"C0030054",561,"oxygen"
"C0004448",559,"Awareness"
"C1881303",559,"Kernel"
"C0428696",559,"Relative humidity"
"C0226896",558,"Oral cavity"
"C0683971",558,"General Population"
"C0337527",558,"Brothers"
"C1704735",556,"Regulator"
"C1444754",555,"Length"
"C0010357",555,"Cross Reactions"
"C0005508",555,"Biological Availability"
"C2986815",553,"Robust"
"C0030956",552,"Peptides"
"C0728899",551,"Intoxication"
"C0037088",550,"Signs and Symptoms"
"C0008861",550,"Citrinin"
"C0453740",550,"Salads"
"C0449820",550,"Score"
"C0033011",549,"Pregnant Women"
"C0032861",549,"Powder dose form"
"C0021274",547,"Infant Food"
"C0068883",547,"nivalenol"
"C0812409",546,"Gradient"
"C0002684",546,"Electronic Amplifiers"
"C1301725",545,"Documented"
"C0026051",544,"microwave electromagnetic radiation"
"C0040833",544,"trends qualifier"
"C0449444",543,"Route"
"C1517526",543,"Geographic"
"C0242781",542,"disease transmission"
"C0002055",542,"Alkalies"
"C0031082",542,"Periodicals"
"C0241737",542,"Winter"
"C1550025",540,"Load - Remote control command"
"C0018019",539,"Capra hircus"
"C0205430",539,"Mixed (qualifier value)"
"C0005052",538,"Benzo(a)pyrene"
"C0033086",538,"Pharmaceutical Preservatives"
"C0031428",538,"Phenols"
"C0022275",536,"Italian language"
"C0442821",535,"Strong"
"C3245461",534,"with issues"
"C1947910",531,"Pulse phenomenon"
"C0580797",531,"Enterotoxigenic Escherichia coli"
"C1511741",529,"Declining"
"C0003507",527,"Aortic Valve Stenosis"
"C0006818",527,"Campylobacter infection"
"C0015219",527,"Biological Evolution"
"C0178587",525,"density"
"C0006622",524,"Cacao Plant"
"C1710706",523,"Zone"
"C0013328",522,"Chlorpyrifos"
"C0205178",521,"acute"
"C0007018",519,"carbon monoxide"
"C0439603",519,"Frequencies (time pattern)"
"C0332155",519,"Did not receive therapy or drug for"
"C0027353",518,"nalidixic acid"
"C0016674",518,"France"
"C0009563",517,"Biomechanical compliance"
"C0597508",516,"Staphylococcal Enterotoxins"
"C3891814",513,"Substrate"
"C3178840",513,"Liquid-Liquid Extraction"
"C0001511",512,"Tissue Adhesions"
"C0233929",512,"Emission - Male genitalia finding"
"C0030551",512,"parent"
"C1705242",511,"Different"
"C0445148",511,"O157"
"C0026020",511,"Scanning Electron Microscopy"
"C0038215",510,"Science of Statistics"
"C0205221",509,"Disseminated"
"C0013956",508,"Emergency Situation"
"C0040577",508,"Trace Elements"
"C0376624",508,"Escherichia coli O157-H7"
"C0002022",508,"Alfalfa"
"C0302891",508,"Native (qualifier value)"
"C0013621",507,"Knowledge acquisition"
"C0007309",506,"carvacrol"
"C0016491",506,"Food Supply"
"C0452454",504,"apple juice"
"C0028158",503,"nitrogen"
"C1519068",502,"Phylogenetic Analysis"
"C0483226",502,"Acid-fast bacillus"
"C0547044",501,"Smaller"
"C1261188",501,"Swab"
"C5204628",501,"Prevalent"
"C1710548",501,"Unique"
"C0038636",501,"sucrose"
"C3469601",497,"Eluent"
"C0460002",497,"body system"
"C4049939",497,"FDA Establishment Activity Terminology"
"C0035280",496,"Retention (Psychology)"
"C0424215",496,"Sense of identity (observable entity)"
"C0683757",495,"Company (organization)"
"C0005038",495,"lindane"
"C4554249",494,"irSD"
"C0036110",494,"Salmon"
"C0042614",493,"veterinary aspects"
"C0019409",493,"Heterogeneity"
"C0014419",492,"Environmental Pollution"
"C0441704",492,"Typing Classification"
"C0021576",491,"Insecticides"
"C0282122",491,"Respondents"
"C0034957",489,"Refrigeration"
"C0543467",489,"Operative Surgical Procedures"
"C1272706",489,"Interval"
"C0006138",488,"Bread"
"C0444505",488,"Peak level"
"C0035201",487,"Resources"
"C0429964",487,"Dependent for dressing"
"C0002783",487,"Epidemiologic Studies"
"C1948037",487,"Dilute (action)"
"C1512704",487,"Indigenous"
"C0282668",487,"Random Amplified Polymorphic DNA Technique"
"C0003320",487,"Antigens"
"C2981279",487,"Decade"
"C0549193",487,"Parameter Value"
"C0019664",485,"History"
"C0008976",485,"Clinical Trials"
"C1139930",485,"Device Plate"
"C0439810",485,"Total"
"C0037910",484,"Spices"
"C0599883",483,"Trait"
"C0445894",483,"Arcobacter"
"C0008550",483,"Chromatography"
"C0598629",482,"Hydrophobicity"
"C0441633",482,"Scanning"
"C0558295",481,"preference"
"C0074722",481,"sodium bicarbonate"
"C0222041",481,"Shell - Animal skin appendage"
"C0034656",480,"Randomization"
"C0006141",479,"Breast"
"C0180860",479,"Filters"
"C0086287",478,"Females"
"C0006147",478,"Breast Feeding"
"C0025885",478,"Mexico"
"C0032846",476,"Potato"
"C0597535",475,"Success"
"C0054057",475,"brine"
"C0018626",475,"Hazardous Substances"
"C0559546",475,"Adverse reactions"
"C0439227",474,"Hour"
"C3687546",474,"Pasteurized milk"
"C4724175",473,"No Difference in Likelihood"
"C0242726",473,"Plant Roots"
"C0678586",472,"sensory aroma"
"C0507114",472,"Posterior segmental bronchus"
"C0175996",471,"Protoplasm"
"C0024660",471,"Mammals"
"C0078479",470,"Whey Proteins"
"C0206225",470,"Aquaculture"
"C0009264",469,"Cold Temperature"
"C1710082",469,"Signal"
"C2698565",469,"Broiler chicken"
"C0003968",468,"ascorbic acid"
"C0682897",468,"flavor enhancers"
"C0042027",467,"Urinary tract"
"C0596585",465,"food flavor"
"C0042628",465,"Vibrio"
"C1720881",464,"Solid Phase Microextraction"
"C0150098",463,"Data Set"
"C1261552",463,"Step (specific stage)"
"C0147083",463,"tryptic soy broth"
"C0562518",463,"Village environment"
"C0282116",462,"Collaboration"
"C0233426",461,"Personal appearance"
"C0027362",461,"Human Age Group"
"C0521362",461,"gastrointestinal"
"C0181496",460,"Labels (device)"
"C0449411",460,"Causative_agents"
"C0006159",459,"Breeding"
"C0439836",458,"Conversions"
"C2698650",457,"Optimization"
"C0018563",457,"Hand"
"C0041382",457,"Tuna (fish)"
"C0444529",456,"Oocysts"
"C1550147",456,"Pretreatment (substance)"
"C0444667",455,"Whole"
"C0678257",453,"Description"
"C0337611",453,"contact person"
"C4277574",453,"Dibenzofurans, Polychlorinated"
"C1553183",453,"Inductively-Coupled Plasma Mass Spectrometry"
"C0007294",452,"Genetic Carriers"
"C0087114",451,"Triticum"
"C0242456",451,"Policy"
"C0427944",450,"Determination of bacterial growth"
"C0596751",450,"Immunoaffinity Chromatography"
"C1535514",449,"European race"
"C0282542",448,"Cells, Immobilized"
"C0337037",447,"Electric field"
"C1704577",447,"American Osteopathic Association"
"C0560268",447,"Volume fraction"
"C0241232",447,"spring (season)"
"C0010957",446,"Tissue damage"
"C0032167",446,"Plastics"
"C0011750",446,"Developing Countries"
"C1548982",446,"Washed"
"C0024765",445,"Manure"
"C2828008",445,"Burden"
"C0005135",445,"Berries"
"C0039400",445,"Tea"
"C0005535",445,"Biomass"
"C0242209",444,"Sugars"
"C0022949",444,"lactose"
"C1516876",443,"Engineered Gene"
"C0039260",442,"Taiwan"
"C0085498",442,"Gram-Positive Rods (bacteria)"
"C0032356",441,"Country of Poland"
"C0030842",440,"penicillins"
"C0679006",440,"Decision"
"C0936045",440,"Genus Cucumis"
"C0041712",439,"United States Environmental Protection Agency"
"C0035950",439,"Ruminants"
"C0000854",438,"Process of absorption"
"C1709595",438,"Pooled Sample"
"C0021201",438,"India"
"C1827145",438,"Fermented Foods"
"C4528667",438,"Analytical Procedure Quantitation Limit"
"C1304890",437,"Enteral"
"C1511559",437,"Cumulative"
"C0743559",437,"error"
"C0039725",437,"Thailand"
"C0003765",437,"arginine"
"C0030968",436,"peracetic acid"
"C0002343",435,"Alternaria (fungus)"
"C2347387",434,"Official"
"C0017110",433,"Gases"
"C0036172",433,"Sanitation"
"C0227230",433,"Body of stomach"
"C0333118",432,"Retained"
"C0023189",431,"Least-Squares Analysis"
"C0042333",431,"Variation (Genetics)"
"C0679823",431,"Participation"
"C0015365",430,"Extramarital Relations"
"C0524637",430,"Recognition, Psychology"
"C1707429",430,"Coefficient"
"C2986759",430,"Geometric Mean"
"C0009452",430,"Communication"
"C0030966",429,"peptones"
"C0003070",428,"Animals, Wild"
"C0439590",427,"Prolonged"
"C0036572",425,"Seizures"
"C1615608",425,"Pandemics"
"C0205557",424,"False Positive"
"C0332664",424,"injured"
"C0038404",424,"Enterococcus faecalis"
"C0596988",424,"Mutant"
"C0677521",424,"Chicken Meat"
"C0332296",423,"Free of (attribute)"
"C1550099",423,"Sediment"
"C0016469",423,"Food Handling"
"C0453834",423,"Contaminated food"
"C0010181",422,"Cost Effectiveness"
"C0026385",422,"Molecular Weight"
"C0014653",421,"Equilibrium"
"C0681921",421,"Coefficient of Variance"
"C0543482",420,"morphological"
"C0376438",420,"Veterinary Drugs"
"C1149575",420,"antibacterial peptide activity"
"C0205313",420,"Original"
"C1749467",419,"soluble"
"C0038280",419,"Sterilization for infection control"
"C0700321",417,"Small"
"C3640076",417,"Whole Genome Sequencing"
"C0005380",417,"Bifidobacterium"
"C0032852",416,"Poultry Products"
"C0007637",416,"Inclusion Bodies"
"C1515926",416,"Alteration"
"C4049986",415,"Impact"
"C0750729",415,"Course"
"C1301751",415,"No effect"
"C0009609",414,"Computer simulation"
"C1549071",414,"Provisional"
"C0440277",414,"Orange (fruit)"
"C0085442",414,"Mycobacterium avium subsp. paratuberculosis"
"C0242297",414,"Dietary Supplementation"
"C0085495",414,"Enterococcus faecium"
"C0042153",413,"utilization qualifier"
"C4520849",413,"Living"
"C0025516",412,"Metabolic Detoxication, Drug"
"C1823140",412,"STX2 gene"
"C0449295",412,"Limitation"
"C0036861",412,"Sewage"
"C1555583",412,"Transfer - product ownership"
"C1514893",411,"physiologic resolution"
"C0035649",411,"Risk Management"
"C0524645",411,"Marines"
"C0022023",410,"Ions"
"C0180098",410,"Containers"
"C4684764",410,"SAFE-Biopharma Standard"
"C3887843",410,"Microbiota (environment)"
"C0449234",409,"Concept Attribute"
"C1520022",408,"Virulent"
"C0026391",408,"Mollusca"
"C0443299",408,"Separate"
"C0034378",407,"quality control"
"C0001705",407,"Aeromonas"
"C2247199",406,"L-lysine 6-oxidase activity"
"C1710677",406,"Withdrawal by Subject"
"C0282490",405,"Food Packaging"
"C0349375",405,"skim milk"
"C1306056",404,"Worker"
"C0235032",404,"Neurotoxicity Syndromes"
"C1548383",404,"authenticated"
"C0019432",403,"Hexachlorobenzene"
"C0040607",403,"Training Programs"
"C0332437",403,"Morphology"
"C0282547",403,"Coculture Techniques"
"C0521116",402,"Current (present time)"
"C0205219",402,"Diffuse"
"C0596244",401,"Cancer Risk"
"C0013106",401,"Drainage, Sanitary"
"C0085410",401,"United States Department of Agriculture"
"C0085209",400,"Encephalopathy, Bovine Spongiform"
"C1516801",400,"Electrospray Ionization"
"C0009085",399,"statistical cluster"
"C0680240",399,"Agreement"
"C0332621",399,"Aggregation"
"C0040226",398,"Time Perception"
"C0599734",398,"Denaturing Gradient Gel Electrophoresis"
"C0019061",397,"Hemolytic-Uremic Syndrome"
"C0039717",396,"Textiles"
"C0205422",395,"Sporadic (qualifier value)"
"C0022771",395,"Korea"
"C1527116",395,"Workers"
"C0033809",394,"Pseudomonas aeruginosa"
"C1522485",394,"Tracer"
"C0036493",394,"Sea"
"C0043405",394,"Yersinia <bacteria>"
"C0330515",393,"Raphanus"
"C0232902",392,"migrated"
"C0427942",392,"Sample: no organism cultured (finding)"
"C1260953",392,"Suppressed"
"C0729333",392,"Dynamic"
"C0012020",392,"Diazooxonorleucine"
"C0008903",391,"Taxonomic"
"C0027778",391,"Netherlands"
"C0680894",391,"retailing"
"C0008107",391,"Chile"
"C0332583",391,"Green color"
"C0949665",390,"Fluoroquinolones"
"C0009247",389,"Cohort Studies"
"C1552552",388,"items located"
"C0009054",388,"Clostridium"
