"CUI","count","name"
"C0017337",76,"Genes"
"C2826316",76,"Lower Limit of Quantitation"
"C1275771",76,"Salmonella enterica subsp. salamae"
"C0600183",76,"Fruit, Citrus"
"C0028405",76,"North America"
"C0028125",76,"Nitrates"
"C0460002",76,"body system"
"C0022646",76,"Kidney"
"C0301571",76,"Liquid diet"
"C0035567",75,"Rice (Dietary)"
"C0005516",75,"Biological Markers"
"C4525099",75,"System Suitability"
"C0037750",75,"Spanish Language"
"C0030705",75,"Patients"
"C0242114",75,"Suspicion"
"C2348609",74,"Supplement"
"C0079399",74,"Gender"
"C0030348",74,"Papaver"
"C0556656",74,"Meetings"
"C0522503",74,"Translucent"
"C0005575",74,"biotin"
"C0679646",74,"Participant"
"C0453882",74,"Combinations (Undergarment)"
"C0023901",74,"Liver Function Tests"
"C1514892",74,"Resistance Process"
"C0439148",74,"Unit"
"C0020962",73,"Immune system"
"C0035787",73,"ROC Curve"
"C1521801",73,"Having administered"
"C1285529",73,"Purpose"
"C0206208",73,"Seafood"
"C0011133",73,"Deer (mammal)"
"C0035804",73,"Rodent"
"C0015737",73,"Federal Government"
"C0040811",72,"Trees (plant)"
"C3640076",72,"Whole Genome Sequencing"
"C0016564",72,"formaldehyde"
"C0001774",72,"Agaricales"
"C0330391",72,"Beta vulgaris"
"C0036497",72,"Seasons"
"C0006644",72,"caffeine"
"C0043217",71,"Wood material"
"C1279919",71,"Early"
"C0206578",71,"Czech Republic"
"C0021853",71,"Intestines"
"C0439600",71,"Remitting"
"C0456389",71,"size"
"C0143630",70,"Stem Cell Factor"
"C3272897",70,"Stack"
"C0017477",70,"German language"
"C0178587",70,"density"
"C0030685",70,"Patient Discharge"
"C0024706",70,"manganese"
"C0028424",70,"Norwegian language"
"C0040682",70,"cell transformation"
"C0001962",70,"ethanol"
"C0019240",69,"Herb"
"C3889677",69,"Laboratory Certification Document"
"C0030657",69,"Pathogenicity Aspects"
"C1272706",69,"Interval"
"C0028013",69,"nickel"
"C3714435",69,"Inadequate oral intake"
"C0335326",69,"Cooking (activity)"
"C0001128",69,"Acids"
"C1707981",69,"Extensible Markup Language"
"C0205101",69,"Extrinsic"
"C2936413",68,"Host Range"
"C1264641",68,"Percentile"
"C0024467",68,"magnesium"
"C0036129",68,"Salmonidae"
"C4505224",68,"Greenhouse Gases"
"C0039476",68,"Temperature"
"C0026051",68,"microwave electromagnetic radiation"
"C0205280",68,"Identical"
"C0053225",68,"benzoic acid"
"C0018896",68,"Helping Behavior"
"C0449411",67,"Causative_agents"
"C0342895",67,"Fish-Eye Disease"
"C0242262",67,"Educational workshop"
"C0427978",67,"Minimum Inhibitory Concentration measurement"
"C0237400",67,"Actual"
"C0459471",67,"Interpretation Process"
"C0205463",67,"Physiological"
"C0750927",67,"Apraxia, Developmental Verbal"
"C0521009",67,"Bacterial"
"C3892046",67,"Phototoxicity Study"
"C0057874",67,"diclazuril"
"C0042890",67,"Vitamins"
"C3898900",66,"Healthy"
"C0599956",66,"Aqueous"
"C0235032",66,"Neurotoxicity Syndromes"
"C0057445",66,"deoxynivalenol"
"C0949824",66,"Peach"
"C0003980",66,"Asia"
"C0449943",66,"Serotype"
"C0442799",65,"Efficient"
"C0598132",65,"functional group"
"C0025266",65,"Male population group"
"C0003638",65,"Apricot"
"C0871103",65,"possession"
"C0003818",65,"arsenic"
"C0086369",65,"Grains"
"C0442797",65,"Decreasing"
"C3662483",65,"Allergic sensitization"
"C0011682",65,"Desiccation"
"C0243125",64,"degradation aspects"
"C0028753",64,"Oats (Dietary)"
"C0332290",64,"Consistent with"
"C0347997",64,"Physical object"
"C0037633",64,"Solutions"
"C0032385",64,"Pollen"
"C0005005",64,"Benin Republic"
"C1706907",64,"Background"
"C0005823",64,"Blood Pressure"
"C0085862",64,"Independence"
"C0376249",64,"With frequency"
"C1553874",64,"Concept Status - Proposed"
"C4289759",64,"Competent Authority Applicant"
"C1095830",64,"Apple"
"C1004784",64,"Phytoplasma"
"C0032099",64,"Plants, Edible"
"C0452428",64,"Drink (dietary substance)"
"C0035527",64,"riboflavin"
"C0282441",63,"Review Literature"
"C0012968",63,"Docosahexaenoic Acids"
"C0678341",63,"Responsibility"
"C0038952",63,"Continuance of life"
"C4520547",63,"Implemented"
"C0733755",63,"Positioning Attribute"
"C0751980",63,"Comet Assay"
"C1272745",63,"Improving (qualifier value)"
"C0205374",63,"Transitory"
"C0031853",63,"phytase"
"C0220905",63,"regulatory"
"C0332269",63,"Negligible"
"C0679698",63,"disease prevention"
"C0549206",63,"Patient currently pregnant"
"C0007968",62,"Cheese"
"C1514756",62,"Receive"
"C0282416",62,"Overall Publication Type"
"C1706690",62,"Absorber Device"
"C2699976",62,"Toxicology: Carcinogenicity"
"C0033085",62,"Biologic Preservation"
"C0680532",62,"Amendment"
"C0449444",62,"Route"
"C0449450",62,"Presentation"
"C0038027",62,"Reproduction spores"
"C0005508",62,"Biological Availability"
"C0336755",62,"Oven, device (physical object)"
"C4281991",62,"Follow"
"C0004927",62,"Behavior"
"C0020268",61,"hydrocortisone"
"C0162530",61,"Porphyria, Erythropoietic"
"C0175636",61,"Act of Documentation"
"C0012751",61,"Distance"
"C0000983",61,"acetic acid"
"C0162534",61,"Prion Diseases"
"C0205216",61,"Decreased"
"C0232902",61,"migrated"
"C0017977",61,"Glycosides"
"C0010947",61,"Dairy Products"
"C0031705",61,"phosphorus"
"C0150589",61,"Infant formula"
"C0003765",60,"arginine"
"C0439852",60,"Indirect"
"C0683949",60,"Animal Study"
"C0015177",60,"Europe, Eastern"
"C0679006",60,"Decision"
"C0332183",60,"Frequently"
"C3850013",60,"Organisation for Economic Co-Operation and Development"
"C0011135",60,"Defecation"
"C0596973",60,"Monomer"
"C2985721",60,"Assessment Estimate Anticipated Indicator"
"C0064582",60,"lactic acid"
"C0332155",60,"Did not receive therapy or drug for"
"C1705241",59,"Delta (difference)"
"C4527371",59,"Candidate"
"C0205554",59,"Automated (qualifier value)"
"C0034869",59,"Records"
"C0055819",59,"citric acid"
"C0242774",59,"Cucumis sativus"
"C0024765",59,"Manure"
"C0205198",59,"Compound"
"C0679199",59,"Strategy"
"C0026193",59,"Minor (person)"
"C0032861",59,"Powder dose form"
"C2828358",59,"Lactating (finding)"
"C0040607",58,"Training Programs"
"C0729650",58,"Constituents"
"C3640893",58,"Presumptive"
"C0025646",58,"methionine"
"C2347839",58,"Commission on Cancer"
"C0014898",58,"Esters"
"C0032729",58,"Portugal"
"C0028137",58,"Nitrites"
"C0035984",58,"Rye cereal"
"C2986669",58,"Clarify"
"C0033086",58,"Pharmaceutical Preservatives"
"C1264633",58,"Fraction of"
"C0947322",57,"Manufacturer Name"
"C0037332",57,"Slovak language"
"C0034335",57,"Pyrrolizidine Alkaloids"
"C0026162",57,"Minerals"
"C0003625",57,"Genus Malus"
"C0031617",57,"lecithin"
"C0150775",57,"Social Networks"
"C0043454",57,"Zearalenone"
"C2698670",57,"Other Toxicity Studies: Impurities"
"C0008946",57,"Climate"
"C2347070",57,"Marketed under New Drug Application"
"C1707454",57,"Comparator Device"
"C0035139",57,"Surgical Replantation"
"C0087040",57,"Helianthus species"
"C0009219",57,"Coding"
"C0085639",57,"Falls"
"C0683610",57,"prohibition"
"C0232478",57,"Ingestion"
"C2986815",56,"Robust"
"C0010622",56,"Cyprus"
"C0041400",56,"Country of Turkey"
"C0026157",56,"Mineral Waters"
"C0949999",56,"Carnation"
"C0162388",56,"Killing"
"C0002170",56,"Alopecia"
"C0040541",56,"Toxicology"
"C0030695",56,"Patient Monitoring"
"C1546437",56,"No Information Available"
"C1283195",56,"Mapping (action)"
"C2700280",55,"World"
"C0032458",55,"Polycyclic Hydrocarbons, Aromatic"
"C0023824",55,"LDL Cholesterol Lipoproteins"
"C0330515",55,"Raphanus"
"C0040833",55,"trends qualifier"
"C0003070",55,"Animals, Wild"
"C0012931",55,"Recombinant DNA"
"C0237849",55,"Peeling of skin"
"C1301627",55,"Format"
"C0456387",55,"Class"
"C0205556",55,"Qualitative"
"C0205210",55,"Clinical"
"C0439611",55,"Preliminary"
"C1433509",54,"clothianidin"
"C1456557",54,"Botanical"
"C0449560",54,"Subtype (attribute)"
"C0029035",54,"Onions"
"C4684628",54,"Data Model"
"C3242151",54,"illegal"
"C0679823",54,"Participation"
"C0750729",54,"Course"
"C2985398",54,"Intestinal Microbiome"
"C0030738",54,"Peas - dietary"
"C0683278",54,"Mental Suffering"
"C0681629",54,"Accidents, Chemical"
"C0014419",54,"Environmental Pollution"
"C0376298",54,"Consensus"
"C0700320",54,"Sectioning technique"
"C1513822",53,"Consortium or Network"
"C1272753",53,"Institution (social concept)"
"C0042874",53,"vitamin E"
"C0014416",53,"Environmental Monitoring"
"C0020291",53,"Hydrolysis"
"C0038998",53,"Sweetening Agents"
"C1704711",53,"Distribution"
"C0073263",53,"RPL7A protein, human"
"C0242618",53,"Sample Size"
"C0002406",52,"amaranth dye"
"C0242821",52,"Human body"
"C1306056",52,"Worker"
"C1519228",52,"Selective Estrogen Receptor Down Regulator"
"C0013268",52,"Ducks"
"C0700321",52,"Small"
"C0221460",52,"Farmers"
"C0729338",52,"Care provision regimes"
"C1320239",52,"Food allergen"
"C0079411",52,"Generations"
"C1554210",52,"Act Relationship Type - occurrence"
"C0205276",52,"Local"
"C0521095",52,"Determined by"
"C1273870",52,"Management procedure"
"C0547040",52,"Minimal"
"C0032356",52,"Country of Poland"
"C0330186",52,"Pinus <genus>"
"C0333118",52,"Retained"
"C0017296",51,"gene therapy"
"C0453292",51,"Raspberries"
"C0004587",51,"Bacillus <bacterium>"
"C0007974",51,"Chelating Agents"
"C1521761",51,"Factor"
"C3816449",51,"Forty"
"C0075245",51,"steviol"
"C0012854",51,"DNA"
"C0962390",51,"Thiamethoxam"
"C0016134",51,"Finnish language"
"C0036114",51,"Salmonella food poisoning"
"C0347988",51,"Metals, Heavy"
"C0221423",51,"Illness (finding)"
"C0005304",51,"betaine"
"C0030608",51,"Particle Size"
"C0936040",51,"Plum (Dietary)"
"C0005135",51,"Berries"
"C1883016",50,"Activity Session"
"C1707959",50,"Example"
"C0349382",50,"Olives - dietary"
"C0206579",50,"Slovakia"
"C0439828",50,"Variable (uniformity)"
"C5197738",50,"Microplastics"
"C0449438",50,"Status"
"C1880022",50,"Characterization"
"C0178913",50,"Blood specimen"
"C0032582",50,"Polypropylenes"
"C1512889",50,"International Agency for Research on Cancer"
"C1285573",50,"Genotype determination"
"C0332174",50,"Weekly"
"C0520990",50,"Host defense"
"C0040914",50,"Trichoderma"
"C0542341",50,"Function (attribute)"
"C2587213",50,"Control function"
"C0444519",50,"Hot sensation quality"
"C0152060",50,"Transection (procedure)"
"C0024763",50,"Manuals as Topic"
"C0245355",50,"ras GTPase-Activating Proteins"
"C0205420",50,"Concurrent"
"C0037996",49,"Structure of splenic artery"
"C1135993",49,"Wasting Disease, Chronic"
"C2349975",49,"Enhance (action)"
"C0205147",49,"regional"
"C0007584",49,"Cell Count"
"C0331595",49,"Leeks (dietary)"
"C2348291",49,"Digital Object Identifier"
"C0205221",49,"Disseminated"
"C0205227",49,"Endogenous"
"C0005018",49,"bentonite"
"C0035946",49,"Rumen"
"C1998602",49,"Meal (occasion for eating)"
"C0012158",49,"Diet Surveys"
"C0600216",49,"European Common Market"
"C0332529",49,"Consistency"
"C0441587",48,"Clinical act of insertion"
"C1524062",48,"Additional"
"C1880371",48,"Diversity"
"C0330498",48,"Brassica oleracea"
"C1709696",48,"Producer"
"C1138603",48,"Provider"
"C0205182",48,"Atypical"
"C0065896",48,"melamine"
"C0994894",48,"Patch Dosage Form"
"C0332293",48,"Treated with"
"C2248788",48,"4-hydroxy-2-ketopimelate aldolase activity"
"C0205976",48,"Tolylene Diisocyanate"
"C0332283",48,"Followed by"
"C0004268",48,"Attention"
"C0013330",48,"Dust"
"C0034394",48,"Questionnaires"
"C1517526",48,"Geographic"
"C0991550",48,"Syrup Drug Form"
"C0449379",47,"Connection"
"C1549071",47,"Provisional"
"C0024779",47,"Map"
"C0040132",47,"Thyroid Gland"
"C0241301",47,"Summer"
"C0007592",47,"Cell Extracts"
"C0085155",47,"Generic Drugs"
"C0558347",47,"Surgical revision"
"C0032961",47,"Pregnancy"
"C0033011",47,"Pregnant Women"
"C2718050",47,"Limit of Detection"
"C1707714",47,"Programmer Device"
"C0440285",47,"Melon (food)"
"C0060240",47,"ferric oxide"
"C0028027",47,"niacinamide"
"C4522138",47,"Device Migration Problem"
"C0546816",47,"Persistence"
"C0314672",47,"Polymerization"
"C0002783",47,"Epidemiologic Studies"
"C4054145",46,"Proteinaceous Plug"
"C0038636",46,"sucrose"
"C0887967",46,"Skin Irritancy Tests"
"C0032821",46,"potassium"
"C0010453",46,"Anthropological Culture"
"C1185738",46,"Column (anatomic)"
"C0001734",46,"Aflatoxins"
"C0162443",46,"Journal"
"C0010164",46,"Cosmetics"
"C0284447",46,"Simulate composite resin"
"C0596631",46,"Groundwater"
"C1553467",46,"Card - Blister Pack"
"C3858743",46,"sample standard deviation"
"C0012238",46,"Digestion"
"C0029038",46,"Online Systems"
"C0019602",46,"histidine"
"C0040595",46,"Track and Field"
"C0333562",46,"Deposition"
"C0005775",46,"Blood Circulation"
"C1708760",46,"Lowest"
"C0006818",46,"Campylobacter infection"
"C1185625",45,"Anatomical compartments"
"C1709061",45,"Module"
"C0085936",45,"business career"
"C1826183",45,"MIR604 gene"
"C0001975",45,"Alcohols"
"C0814812",45,"overview"
"C0016576",45,"formic acid"
"C0040203",45,"Ticks"
"C0936039",45,"Cherry - dietary"
"C0030551",45,"parent"
"C0016502",45,"Food processing industry"
"C1522408",45,"Coating (film)"
"C0040577",45,"Trace Elements"
"C0008809",45,"ciprofloxacin"
"C0205126",45,"Horizontal"
"C0080105",45,"Research Subject"
"C0028275",45,"Terminology"
"C0439209",45,"Kilogram"
"C0023175",44,"lead"
"C0031866",44,"phytosterols"
"C0006622",44,"Cacao Plant"
"C0268412",44,"Infantile hypophosphatasia"
"C0003617",44,"Appendix"
"C0004388",44,"Autonomic nervous system"
"C0001737",44,"Africa"
"C0050156",44,"Conjugated Linoleic Acid"
"C2003903",44,"Profiling (action)"
"C0026591",44,"Mother (person)"
"C1882071",44,"Network"
"C0949920",44,"Norovirus"
"C1881659",44,"Medical Device Contamination during Use"
"C3178994",44,"Disease Eradication"
"C1422155",44,"GPR182 gene"
"C0449468",44,"Volume"
"C0018210",44,"Poaceae"
"C1704639",44,"Matrix Component of Device"
"C0242949",44,"Spinach - dietary"
"C0000545",44,"eicosapentaenoic acid"
"C0178784",44,"Organ"
"C1532633",44,"Kilounit per Kilogram"
"C1548787",44,"Appropriate"
"C0043328",43,"lutein"
"C0218499",43,"imidacloprid"
"C0332307",43,"Type - attribute"
"C0184512",43,"Stabilized (qualifier value)"
"C0018837",43,"Heat (physical force)"
"C0038996",43,"Swedish language"
"C0010206",43,"coumarin"
"C1285553",43,"Interprets"
"C0442537",43,"Reservoir (environment)"
"C0205258",43,"Indeterminate"
"C0008574",43,"chromium"
"C0086047",43,"Conferences"
"C0008260",43,"chlorophyll"
"C0016327",43,"Fluorides"
"C0005615",43,"Birth"
"C0017725",43,"glucose"
"C0027627",43,"Neoplasm Metastasis"
"C1141017",43,"Avena sativa"
"C1512335",43,"Harvest Procedure"
"C0014908",43,"Estonia"
"C0310255",43,"survive"
"C0443213",43,"Extrusion"
"C0453270",42,"Blackberries"
"C0011991",42,"Diarrhea"
"C0199230",42,"Screening for cancer"
"C1425988",42,"ALYREF gene"
"C0020052",42,"Households"
"C0557698",42,"Door (physical object)"
"C0521093",42,"Confirmed by"
"C0042210",42,"Vaccines"
"C0006138",42,"Bread"
"C0035201",42,"Resources"
"C0332289",42,"Transmitted by"
"C0037125",42,"Silver"
"C0037494",42,"sodium chloride"
"C0343401",42,"MRSA - Methicillin resistant Staphylococcus aureus infection"
"C0242773",42,"Daucus carota"
"C0042839",42,"vitamin A"
"C0557854",42,"Services"
"C0178638",42,"folate"
"C1706852",42,"Article"
"C0003061",42,"Animal Welfare"
"C0205145",42,"Site"
"C0033414",42,"Promotion (action)"
"C0243071",41,"Analog"
"C0026385",41,"Molecular Weight"
"C0330813",41,"Lupinus"
"C0042036",41,"Urine"
"C0028040",41,"nicotine"
"C0028004",41,"nicarbazin"
"C0747055",41,"Organic"
"C0025552",41,"Metals"
"C1552603",41,"search - EntityNameUse"
"C1955832",41,"Systematic Review"
"C0973453",41,"Celery (Dietary)"
"C0025794",41,"Methylmercury Compounds"
"C0028659",41,"Nurseries"
"C0022417",41,"Joints"
"C1138601",41,"Pear (Dietary)"
"C0332296",41,"Free of (attribute)"
"C0445332",41,"Toxigenic"
"C0026724",40,"Mucous Membrane"
"C1881737",40,"Protective Measure Problem"
"C0392337",40,"cooperation"
"C0017102",40,"Allium sativum"
"C0549193",40,"Parameter Value"
"C0016157",40,"fish oils"
"C0934502",40,"anatomical layer"
"C0009148",40,"cobalt"
"C0039651",40,"Tetracyclines"
"C0023338",40,"Lepidoptera"
"C3658272",40,"Hazard Analysis and Critical Control Points"
"C1881903",40,"Morpholinos"
"C1883254",40,"Synthesis"
"C0026845",40,"Muscle Tissue"
"C0021467",40,"Psychological inhibition"
"C0037107",39,"silicon"
"C0035173",39,"Research Personnel"
"C0872323",39,"Nanotechnology"
"C3640197",39,"To Be Marketed"
"C1450053",39,"Nanostructured Materials"
"C0007876",39,"Cesarean section"
"C0242209",39,"Sugars"
"C0950037",39,"Blueberries"
"C0016884",39,"Future"
"C0441513",39,"Surgical construction"
"C1707877",39,"East"
"C3536856",39,"Cephalosporins"
"C0037778",39,"Medical Specialities"
"C1145678",39,"Solanum tuberosum"
"C0021423",39,"Information Sciences"
"C0450429",39,"Location"
"C4505164",39,"Risk Evaluation and Mitigation"
"C0009393",39,"Color"
"C0021622",39,"Institutes"
"C1516050",39,"Assignment - action"
"C0016457",39,"Food and Agriculture Organization of the United Nations"
"C1868677",39,"PHOTOPAROXYSMAL RESPONSE 1"
"C0021274",39,"Infant Food"
"C0036113",39,"Salmonella enterica subsp. enterica serovar enteritidis"
"C0006823",39,"Canada"
"C0007648",39,"cellulose"
"C1511728",39,"Data Element"
"C0023860",39,"Listeriosis"
"C0032343",39,"Poisoning"
"C0242437",38,"Seedlings"
"C0004597",38,"Bacillus thuringiensis"
"C0443348",38,"Viable"
"C0009187",38,"Coccidiosis"
"C0234621",38,"Visual"
"C0042845",38,"vitamin B12"
"C0034670",38,"Brassica rapa"
"C0086287",38,"Females"
"C0006826",38,"Malignant Neoplasms"
"C0243144",38,"Uptake"
"C0007836",38,"Certification"
"C0489767",38,"salt intake"
"C0679133",38,"Respect"
"C0240321",38,"Mediterranean"
"C0237529",38,"Self Confidence"
"C0085593",38,"Chills"
"C0008115",38,"China"
"C1156048",38,"endoplasmic reticulum organization"
"C0013893",38,"Eligibility Determination"
"C0027763",38,"Nervous system structure"
"C0302523",38,"Observation in research"
"C1441322",38,"Viable cells"
"C4528315",37,"Device Feasibility Study"
"C0040452",37,"Tooth root structure"
"C1257879",37,"Trans Fatty Acids"
"C0871701",37,"consumer protection"
"C0004722",37,"Banana"
"C1301725",37,"Documented"
"C0022949",37,"lactose"
"C0014264",37,"Endotoxins"
"C0332621",37,"Aggregation"
"C0011008",37,"Date in time"
"C0034494",37,"Rabies (disorder)"
"C0991509",37,"Oral Flakes"
"C3179078",37,"Energy Drinks"
"C0012683",37,"Disinfection"
"C0008976",37,"Clinical Trials"
"C0059102",37,"Endo-1,4-beta Xylanases"
"C0150103",37,"MATCHING"
"C0023401",37,"leucine"
"C0871935",37,"Theory"
"C1450054",37,"Artificial nanoparticles"
"C0010395",37,"Subphylum Crustacea"
"C0011900",37,"Diagnosis"
"C0086312",37,"Forests"
"C0009609",37,"Computer simulation"
"C3489624",36,"Soft Drinks"
"C0042027",36,"Urinary tract"
"C3669727",36,"Ornamental fish"
"C0008565",36,"Liquid Chromatography"
"C0587267",36,"Closed"
"C0037686",36,"sorbic acid"
"C0022275",36,"Italian language"
"C0871648",36,"Habitat"
"C1705242",36,"Different"
"C0017428",36,"Genome"
"C4505166",36,"Neonicotinoids"
"C0868994",36,"moisture"
"C0002712",36,"amylase"
